datetime,open,open_lag_5,perf_5,open_lag_24,perf_24
2022-01-03 13:00:00,47204.78,46591.9,-0.012983430915258951,46642.89,-0.01190324369693068
2022-01-03 14:00:00,47153.41,46480.9,-0.01426217107097879,46949.07,-0.004333514797763381
2022-01-03 15:00:00,46873.71,46390.76,-0.01030321687786175,47346.15,0.010078997374007782
2022-01-03 16:00:00,46678.16,45929.17,-0.016045833854633627,46904.15,0.004841450477053893
2022-01-03 17:00:00,46487.37,45997.9,-0.010529096397580701,46777.12,0.006232875725170083
2022-01-03 18:00:00,46591.9,46230.25,-0.007762078816274963,46548.26,-0.0009366434938261676
2022-01-03 19:00:00,46480.9,46446.16,-0.0007474037723021275,45735.53,-0.01603604921591455
2022-01-03 20:00:00,46390.76,46263.2,-0.0027496854977156,46043.67,-0.0074818778567112025
2022-01-03 21:00:00,45929.17,46090.32,0.003508663448523051,46265.65,0.0073260631533294245
2022-01-03 22:00:00,45997.9,46120.0,0.0026544690083677414,46201.11,0.00441781037829986
2022-01-03 23:00:00,46230.25,46341.7,0.002410759189059049,46173.6,-0.0012253881387187275
2022-01-04 00:00:00,46446.16,46104.03,-0.007366163316838348,45832.58,-0.01321056466239624
2022-01-04 01:00:00,46263.2,46159.48,-0.002241954728596247,46262.99,-4.539245015457792e-06
2022-01-04 02:00:00,46090.32,46387.23,0.006441916654082756,46096.0,0.00012323628909498331
2022-01-04 03:00:00,46120.0,46554.81,0.009427797051170809,46311.28,0.0041474414570684915
2022-01-04 04:00:00,46341.7,46509.82,0.0036278341105311766,46440.16,0.0021246523109857084
2022-01-04 05:00:00,46104.03,46362.47,0.0056055837201216974,46403.36,0.006492491003497997
2022-01-04 06:00:00,46159.48,46648.47,0.010593490221293609,46326.52,0.0036187582702403402
2022-01-04 07:00:00,46387.23,46726.33,0.00731020153606927,46458.0,0.0015256353957758804
2022-01-04 08:00:00,46554.81,46642.89,0.0018919634727325007,46413.73,-0.0030304065251258567
2022-01-04 09:00:00,46509.82,46949.07,0.009444242097690337,46654.83,0.0031178361902927604
2022-01-04 10:00:00,46362.47,47346.15,0.021217161208192753,46852.64,0.01057256009009007
2022-01-04 11:00:00,46648.47,46904.15,0.005480994339149821,46821.75,0.003714591282415025
2022-01-04 12:00:00,46726.33,46777.12,0.0010869674549659875,46275.36,-0.009651303665406659
2022-01-04 13:00:00,46642.89,46548.26,-0.002028819397768821,46212.84,-0.009220054760757811
2022-01-04 14:00:00,46949.07,45735.53,-0.02584800934289009,46434.3,-0.010964434439276366
2022-01-04 15:00:00,47346.15,46043.67,-0.027509734160010964,46716.43,-0.013300342266477869
2022-01-04 16:00:00,46904.15,46265.65,-0.0136128679445209,46629.49,-0.005855771824028438
2022-01-04 17:00:00,46777.12,46201.11,-0.012313926124566926,46301.12,-0.010175915062748625
2022-01-04 18:00:00,46548.26,46173.6,-0.008048850805594096,46014.66,-0.011463371563190515
2022-01-04 19:00:00,45735.53,45832.58,0.0021219826248871044,45934.53,0.004351102960870903
2022-01-04 20:00:00,46043.67,46262.99,0.0047633040546072826,44671.2,-0.029808006181957284
2022-01-04 21:00:00,46265.65,46096.0,-0.0036668673194908416,43944.44,-0.050171347425141524
2022-01-04 22:00:00,46201.11,46311.28,0.0023845747429011607,43588.83,-0.056541498678278485
2022-01-04 23:00:00,46173.6,46440.16,0.0057729958244539074,43458.09,-0.058810878943812095
2022-01-05 00:00:00,45832.58,46403.36,0.012453586509858245,43437.13,-0.05226522268656934
2022-01-05 01:00:00,46262.99,46326.52,0.0013732359278982797,43684.86,-0.055727699398590486
2022-01-05 02:00:00,46096.0,46458.0,0.007853175980562305,43561.87,-0.05497505206525506
2022-01-05 03:00:00,46311.28,46413.73,0.0022122040245919432,43249.96,-0.06610311785811146
2022-01-05 04:00:00,46440.16,46654.83,0.004622507760524474,42846.04,-0.07739249821706046
2022-01-05 05:00:00,46403.36,46852.64,0.009682057506180562,43032.71,-0.07263805896814372
2022-01-05 06:00:00,46326.52,46821.75,0.010689989232949145,43054.53,-0.07062887521013878
2022-01-05 07:00:00,46458.0,46275.36,-0.003931292780575991,43090.25,-0.07249020620775755
2022-01-05 08:00:00,46413.73,46212.84,-0.004328245111953008,43255.53,-0.06804452044685924
2022-01-05 09:00:00,46654.83,46434.3,-0.004726841786798898,43058.59,-0.07708183697164914
2022-01-05 10:00:00,46852.64,46716.43,-0.0029072001065468056,42558.21,-0.0916582288639445
2022-01-05 11:00:00,46821.75,46629.49,-0.0041062113227293305,42846.51,-0.08490156818145408
2022-01-05 12:00:00,46275.36,46301.12,0.0005566677385114246,42852.37,-0.07397003502511916
2022-01-05 13:00:00,46212.84,46014.66,-0.0042884185434176525,43047.81,-0.06848810849971565
2022-01-05 14:00:00,46434.3,45934.53,-0.01076294894076155,43148.0,-0.07077311384041544
2022-01-05 15:00:00,46716.43,44671.2,-0.043779672376506575,42792.87,-0.08398672586924981
2022-01-05 16:00:00,46629.49,43944.44,-0.057582658527897165,42922.0,-0.07950955500478342
2022-01-05 17:00:00,46301.12,43588.83,-0.05857936049927088,42875.1,-0.0739943223835623
2022-01-05 18:00:00,46014.66,43458.09,-0.05555990199645085,43017.69,-0.06513076484755077
2022-01-05 19:00:00,45934.53,43437.13,-0.054368685169958235,43369.18,-0.05584796448336357
2022-01-05 20:00:00,44671.2,43684.86,-0.022079997850964303,43434.68,-0.0276804742205268
2022-01-05 21:00:00,43944.44,43561.87,-0.008705765735096401,43225.0,-0.016371581933914785
2022-01-05 22:00:00,43588.83,43249.96,-0.007774239409500154,43129.2,-0.010544673945136968
2022-01-05 23:00:00,43458.09,42846.04,-0.01408368384344539,43175.08,-0.006512251228712416
2022-01-06 00:00:00,43437.13,43032.71,-0.009310467795639312,43103.33,-0.007684669774453231
2022-01-06 01:00:00,43684.86,43054.53,-0.014429026440739463,42777.89,-0.020761655182138645
2022-01-06 02:00:00,43561.87,43090.25,-0.010826440646372679,43005.06,-0.01278204999004875
2022-01-06 03:00:00,43249.96,43255.53,0.00012878624627629041,42780.0,-0.010866137217236713
2022-01-06 04:00:00,42846.04,43058.59,0.004960785174078996,41799.85,-0.02441742574109538
2022-01-06 05:00:00,43032.71,42558.21,-0.01102649589114885,41687.28,-0.0312652863368354
2022-01-06 06:00:00,43054.53,42846.51,-0.004831547342405011,41817.78,-0.028725200344772085
2022-01-06 07:00:00,43090.25,42852.37,-0.005520506379053205,41514.85,-0.03656047481738912
2022-01-06 08:00:00,43255.53,43047.81,-0.0048021605561185165,41692.59,-0.036132721064798014
2022-01-06 09:00:00,43058.59,43148.0,0.0020764730103796595,42053.15,-0.02335050915508369
2022-01-06 10:00:00,42558.21,42792.87,0.005513859722953656,42397.72,-0.0037710702588289774
2022-01-06 11:00:00,42846.51,42922.0,0.0017618704533927726,42169.68,-0.015796619141208973
2022-01-06 12:00:00,42852.37,42875.1,0.0005304257384129729,42242.32,-0.014236085425380273
2022-01-06 13:00:00,43047.81,43017.69,-0.0006996871617858224,42391.41,-0.015248162450075722
2022-01-06 14:00:00,43148.0,43369.18,0.00512607768610365,41471.14,-0.03886298322054326
2022-01-06 15:00:00,42792.87,43434.68,0.014998059256133034,41902.3,-0.020811177189097148
2022-01-06 16:00:00,42922.0,43225.0,0.007059316900424025,41325.82,-0.03718792227761988
2022-01-06 17:00:00,42875.1,43129.2,0.0059265167894651805,42146.59,-0.01699144725026885
2022-01-06 18:00:00,43017.69,43175.08,0.0036587273747149002,41999.9,-0.023659801351490532
2022-01-06 19:00:00,43369.18,43103.33,-0.006129929134007112,41707.88,-0.03830600440220458
2022-01-06 20:00:00,43434.68,42777.89,-0.015121327013345117,41761.67,-0.03851783874084032
2022-01-06 21:00:00,43225.0,43005.06,-0.005088259109311794,41908.23,-0.03046315789473677
2022-01-06 22:00:00,43129.2,42780.0,-0.008096602765643626,41894.58,-0.028626081633788603
2022-01-06 23:00:00,43175.08,41799.85,-0.031852401894796795,41544.16,-0.03777456810734336
2022-01-07 00:00:00,43103.33,41687.28,-0.03285245014712327,41556.53,-0.03588585847079571
2022-01-07 01:00:00,42777.89,41817.78,-0.022444070990878712,41985.0,-0.018535042284694252
2022-01-07 02:00:00,43005.06,41514.85,-0.034651968861338624,41886.44,-0.026011357733252676
2022-01-07 03:00:00,42780.0,41692.59,-0.025418653576437668,41889.54,-0.020814866760168284
2022-01-07 04:00:00,41799.85,42053.15,0.006059830358242983,41807.94,0.00019354136438297706
2022-01-07 05:00:00,41687.28,42397.72,0.017042128917981753,41904.27,0.00520518489093071
2022-01-07 06:00:00,41817.78,42169.68,0.008415080857950888,41970.5,0.0036520350912937313
2022-01-07 07:00:00,41514.85,42242.32,0.017523127266508277,41932.12,0.010051102195961302
2022-01-07 08:00:00,41692.59,42391.41,0.016761251819568106,41931.72,0.005735551569235797
2022-01-07 09:00:00,42053.15,41471.14,-0.013839866930301346,41970.78,-0.001958711773077703
2022-01-07 10:00:00,42397.72,41902.3,-0.011685062309954362,42171.21,-0.00534250426673892
2022-01-07 11:00:00,42169.68,41325.82,-0.020011060079184868,41924.62,-0.005811284316124705
2022-01-07 12:00:00,42242.32,42146.59,-0.0022662107573637813,41960.01,-0.006683108314126631
2022-01-07 13:00:00,42391.41,41999.9,-0.009235597494869881,41889.8,-0.011832821791018524
2022-01-07 14:00:00,41471.14,41707.88,0.005708548161444271,41915.72,0.010720226162097347
2022-01-07 15:00:00,41902.3,41761.67,-0.0033561403550641526,41750.0,-0.003634645353596411
2022-01-07 16:00:00,41325.82,41908.23,0.014093126282793748,41594.27,0.006495938858563414
2022-01-07 17:00:00,42146.59,41894.58,-0.00597936867490335,41335.36,-0.019247820523558275
2022-01-07 18:00:00,41999.9,41544.16,-0.010850978216614753,40815.52,-0.028199590951407137
2022-01-07 19:00:00,41707.88,41556.53,-0.003628810670789274,40687.29,-0.024469956276847362
2022-01-07 20:00:00,41761.67,41985.0,0.005347726755180091,40802.54,-0.022966753963622563
2022-01-07 21:00:00,41908.23,41886.44,-0.0005199456049563742,40964.15,-0.022527317426672556
2022-01-07 22:00:00,41894.58,41889.54,-0.00012030195791438589,41797.96,-0.002306264915413942
2022-01-07 23:00:00,41544.16,41807.94,0.0063493882172608335,41938.47,0.009491346076078988
2022-01-08 00:00:00,41556.53,41904.27,0.008367878646268059,41695.66,0.0033479696211402795
2022-01-08 01:00:00,41985.0,41970.5,-0.00034536143860902706,41753.55,-0.005512683101107469
2022-01-08 02:00:00,41886.44,41932.12,0.0010905677350474352,41817.86,-0.0016372840470567978
2022-01-08 03:00:00,41889.54,41931.72,0.0010069339505757353,42124.89,0.005618347682977625
2022-01-08 04:00:00,41807.94,41970.78,0.0038949539250199006,41850.79,0.0010249249305275157
2022-01-08 05:00:00,41904.27,42171.21,0.006370233868768084,42102.53,0.004731260083996262
2022-01-08 06:00:00,41970.5,41924.62,-0.0010931487592475042,41763.12,-0.004941089574820347
2022-01-08 07:00:00,41932.12,41960.01,0.0006651225838330953,41873.96,-0.001387003566716958
2022-01-08 08:00:00,41931.72,41889.8,-0.000999720497990501,41794.9,-0.003262923629176187
2022-01-08 09:00:00,41970.78,41915.72,-0.0013118650642184317,41661.11,-0.007378228376980324
2022-01-08 10:00:00,42171.21,41750.0,-0.009988093772979222,41508.76,-0.01570858412646915
2022-01-08 11:00:00,41924.62,41594.27,-0.007879618229097982,41646.81,-0.006626416649691874
2022-01-08 12:00:00,41960.01,41335.36,-0.014886793401622198,41882.22,-0.00185390804244329
2022-01-08 13:00:00,41889.8,40815.52,-0.025645383840457725,41755.01,-0.0032177284207611607
2022-01-08 14:00:00,41915.72,40687.29,-0.02930714300028725,41479.63,-0.010403972542998277
2022-01-08 15:00:00,41750.0,40802.54,-0.022693652694610756,41561.4,-0.004517365269461043
2022-01-08 16:00:00,41594.27,40964.15,-0.01514920204153109,41638.87,0.0010722630785443721
2022-01-08 17:00:00,41335.36,41797.96,0.011191386744907956,42135.81,0.01936477630774226
2022-01-08 18:00:00,40815.52,41938.47,0.0275128186532967,42093.87,0.031320193887031354
2022-01-08 19:00:00,40687.29,41695.66,0.02478341516478494,41986.5,0.03193159337965244
2022-01-08 20:00:00,40802.54,41753.55,0.02330761761400153,42712.93,0.04682036951621148
2022-01-08 21:00:00,40964.15,41817.86,0.020840417779936827,42457.07,0.036444549685517656
2022-01-08 22:00:00,41797.96,42124.89,0.007821673593639505,42323.53,0.012574058638268463
2022-01-08 23:00:00,41938.47,41850.79,-0.00209068189659757,42200.26,0.00624224011987087
2022-01-09 00:00:00,41695.66,42102.53,0.009758089930702507,41858.73,0.003910958598568765
2022-01-09 01:00:00,41753.55,41763.12,0.00022920206784811611,41657.44,-0.002301840202809116
2022-01-09 02:00:00,41817.86,41873.96,0.0013415320630945377,41834.08,0.0003878725501496529
2022-01-09 03:00:00,42124.89,41794.9,-0.007833610960171005,41950.17,-0.004147666617052321
2022-01-09 04:00:00,41850.79,41661.11,-0.004532291983018726,41997.88,0.0035146289950559236
2022-01-09 05:00:00,42102.53,41508.76,-0.014102952957933805,42183.84,0.0019312378614776279
2022-01-09 06:00:00,41763.12,41646.81,-0.0027849930752301298,42045.83,0.006769369721419259
2022-01-09 07:00:00,41873.96,41882.22,0.00019725863042334752,41952.81,0.0018830318412683812
2022-01-09 08:00:00,41794.9,41755.01,-0.0009544226687945041,42058.3,0.006302204335935759
2022-01-09 09:00:00,41661.11,41479.63,-0.004356100929620051,41818.2,0.003770662855598339
2022-01-09 10:00:00,41508.76,41561.4,0.0012681660449504976,41819.41,0.007483962421426259
2022-01-09 11:00:00,41646.81,41638.87,-0.00019065085657208927,41787.04,0.003367124636917046
2022-01-09 12:00:00,41882.22,42135.81,0.0060548366347341785,41541.27,-0.008140685952177424
2022-01-09 13:00:00,41755.01,42093.87,0.00811543333362872,40957.41,-0.01910189938883977
2022-01-09 14:00:00,41479.63,41986.5,0.01221973291468614,40768.2,-0.017151310173210327
2022-01-09 15:00:00,41561.4,42712.93,0.027706718252994336,40804.5,-0.01821160981102661
2022-01-09 16:00:00,41638.87,42457.07,0.019649908847190065,41012.98,-0.015031387739388686
2022-01-09 17:00:00,42135.81,42323.53,0.004455117867676002,41927.61,-0.004941165246378249
2022-01-09 18:00:00,42093.87,42200.26,0.002527446395401502,41201.18,-0.021207125883174967
2022-01-09 19:00:00,41986.5,41858.73,-0.003043121003179517,41629.53,-0.008502018505948368
2022-01-09 20:00:00,42712.93,41657.44,-0.02471125254109231,41284.14,-0.03345099481585555
2022-01-09 21:00:00,42457.07,41834.08,-0.014673410105784454,41734.32,-0.017023077664096935
2022-01-09 22:00:00,42323.53,41950.17,-0.008821570412486874,41735.42,-0.013895580070944002
2022-01-09 23:00:00,42200.26,41997.88,-0.004795705050158569,41624.37,-0.013646598385886707
2022-01-10 00:00:00,41858.73,42183.84,0.007766838602126565,41844.31,-0.0003444920569736714
2022-01-10 01:00:00,41657.44,42045.83,0.00932342457913879,41625.62,-0.0007638491467550504
2022-01-10 02:00:00,41834.08,41952.81,0.002838116674252091,41937.12,0.002463063607470294
2022-01-10 03:00:00,41950.17,42058.3,0.0025775819263665596,42211.7,0.006234301315107873
2022-01-10 04:00:00,41997.88,41818.2,-0.004278311190945836,42299.24,0.00717560029220524
2022-01-10 05:00:00,42183.84,41819.41,-0.008639090229812957,42342.88,0.0037701641197198
2022-01-10 06:00:00,42045.83,41787.04,-0.006154950443361467,42113.1,0.001599920848274295
2022-01-10 07:00:00,41952.81,41541.27,-0.009809593207224996,42105.7,0.003644332763407253
2022-01-10 08:00:00,42058.3,40957.41,-0.026175332811834984,42209.21,0.003588114593314428
2022-01-10 09:00:00,41818.2,40768.2,-0.025108684735354464,41992.99,0.004179759052278694
2022-01-10 10:00:00,41819.41,40804.5,-0.024268874190238536,41987.63,0.004022534033837251
2022-01-10 11:00:00,41787.04,41012.98,-0.018523925121281565,41624.14,-0.0038983378578621854
2022-01-10 12:00:00,41541.27,41927.61,0.009300148984371537,41846.5,0.007347632848008817
2022-01-10 13:00:00,40957.41,41201.18,0.00595179236187046,41838.94,0.02152308947269856
2022-01-10 14:00:00,40768.2,41629.53,0.021127496431041885,41717.55,0.023286532150058277
2022-01-10 15:00:00,40804.5,41284.14,0.011754585891261979,41633.62,0.020319327525150477
2022-01-10 16:00:00,41012.98,41734.32,0.017588090404549887,41745.0,0.0178484957689004
2022-01-10 17:00:00,41927.61,41735.42,-0.004583852978979778,42726.65,0.019057609055226396
2022-01-10 18:00:00,41201.18,41624.37,0.010271307763515567,42586.14,0.03361457123315398
2022-01-10 19:00:00,41629.53,41844.31,0.005159318397301119,42781.14,0.027663295742229147
2022-01-10 20:00:00,41284.14,41625.62,0.008271457271484962,43002.84,0.041630999216648264
2022-01-10 21:00:00,41734.32,41937.12,0.004859310035481659,42813.82,0.02586600189005116
2022-01-10 22:00:00,41735.42,42211.7,0.011411889469424265,42677.03,0.022561411865508977
2022-01-10 23:00:00,41624.37,42299.24,0.01621333848416193,42731.75,0.026604126380771583
2022-01-11 00:00:00,41844.31,42342.88,0.011914881617118307,42752.7,0.021708805808961826
2022-01-11 01:00:00,41625.62,42113.1,0.011711056796271045,42728.92,0.02650531091188541
2022-01-11 02:00:00,41937.12,42105.7,0.004019827780257549,42656.01,0.017142092733120427
2022-01-11 03:00:00,42211.7,42209.21,-5.8988384736884866e-05,42576.74,0.008647839343120531
2022-01-11 04:00:00,42299.24,41992.99,-0.007240082800542043,42631.64,0.007858297217633259
2022-01-11 05:00:00,42342.88,41987.63,-0.008389840275389865,42635.04,0.0068998613226120544
2022-01-11 06:00:00,42113.1,41624.14,-0.011610638969821722,42716.17,0.014320247144000316
2022-01-11 07:00:00,42105.7,41846.5,-0.00615593613216256,42684.93,0.013756569775588656
2022-01-11 08:00:00,42209.21,41838.94,-0.008772256102400325,42590.7,0.009038074865651311
2022-01-11 09:00:00,41992.99,41717.55,-0.006559189998140048,42626.69,0.015090613933420897
2022-01-11 10:00:00,41987.63,41633.62,-0.008431292740266473,42813.8,0.01967650948624644
2022-01-11 11:00:00,41624.14,41745.0,0.002903603533910865,42801.37,0.02828238613458448
2022-01-11 12:00:00,41846.5,42726.65,0.021032822338785836,42957.55,0.02655060757769474
2022-01-11 13:00:00,41838.94,42586.14,0.017858961053984566,43293.29,0.03476067988338133
2022-01-11 14:00:00,41717.55,42781.14,0.02549502547488998,43959.51,0.05374141098890033
2022-01-11 15:00:00,41633.62,43002.84,0.03288736362583878,43884.07,0.05405367104758119
2022-01-11 16:00:00,41745.0,42813.82,0.025603545334770623,43585.89,0.044098454904779004
2022-01-11 17:00:00,42726.65,42677.03,-0.0011613360747917895,43648.92,0.021585357148290275
2022-01-11 18:00:00,42586.14,42731.75,0.003419187557266298,43866.27,0.030059780012933725
2022-01-11 19:00:00,42781.14,42752.7,-0.0006647789189348934,43607.07,0.019305937148939935
2022-01-11 20:00:00,43002.84,42728.92,-0.006369811854286793,43764.66,0.01771557413417363
2022-01-11 21:00:00,42813.82,42656.01,-0.0036859593467716187,43850.3,0.024209005409935466
2022-01-11 22:00:00,42677.03,42576.74,-0.00234997608783931,43791.74,0.02611967140168843
2022-01-11 23:00:00,42731.75,42631.64,-0.00234275450923495,43853.75,0.026256823088218948
2022-01-12 00:00:00,42752.7,42635.04,-0.002752106884477383,43933.87,0.027627962678380677
2022-01-12 01:00:00,42728.92,42716.17,-0.00029839275132626804,43749.04,0.023874228508466926
2022-01-12 02:00:00,42656.01,42684.93,0.0006779818365571054,43561.05,0.02121717432080499
2022-01-12 03:00:00,42576.74,42590.7,0.00032787855528626964,43604.43,0.024137357627662483
2022-01-12 04:00:00,42631.64,42626.69,-0.0001161109448287021,43525.85,0.020975266257643364
2022-01-12 05:00:00,42635.04,42813.8,0.004192795409597412,43657.4,0.023979337183687423
2022-01-12 06:00:00,42716.17,42801.37,0.0019945608419482453,43705.85,0.02316874382698637
2022-01-12 07:00:00,42684.93,42957.55,0.006386797401331163,43745.11,0.024837337205425903
2022-01-12 08:00:00,42590.7,43293.29,0.016496324314932694,43738.44,0.026948136565024882
2022-01-12 09:00:00,42626.69,43959.51,0.031267264711381526,43917.86,0.030290177351326088
2022-01-12 10:00:00,42813.8,43884.07,0.024998248228374886,43874.46,0.02477378789082016
2022-01-12 11:00:00,42801.37,43585.89,0.018329319832519304,43816.69,0.023721670591385267
2022-01-12 12:00:00,42957.55,43648.92,0.016094260496699538,43625.74,0.015554658028681686
2022-01-12 13:00:00,43293.29,43866.27,0.013234845399829763,43827.02,0.01232823839444856
2022-01-12 14:00:00,43959.51,43607.07,-0.008017377809716312,43955.36,-9.440505592536075e-05
2022-01-12 15:00:00,43884.07,43764.66,-0.0027210329397431964,44195.48,0.007096196865969895
2022-01-12 16:00:00,43585.89,43850.3,0.0060664127771625975,43233.99,-0.008073713763789186
2022-01-12 17:00:00,43648.92,43791.74,0.0032720168104961064,43285.22,-0.008332394020287263
2022-01-12 18:00:00,43866.27,43853.75,-0.0002854129152078989,42825.23,-0.02373212949266016
2022-01-12 19:00:00,43607.07,43933.87,0.0074941976152032895,42725.34,-0.020219886362463774
2022-01-12 20:00:00,43764.66,43749.04,-0.00035690897632936297,42715.71,-0.02396796867609629
2022-01-12 21:00:00,43850.3,43561.05,-0.0065963060686015824,42794.73,-0.024072127214637064
2022-01-12 22:00:00,43791.74,43604.43,-0.004277290648875739,42824.88,-0.02207859290359325
2022-01-12 23:00:00,43853.75,43525.85,-0.007477125673403106,42612.28,-0.02830932360402477
2022-01-13 00:00:00,43933.87,43657.4,-0.006292866983946581,42570.98,-0.031021396476112833
2022-01-13 01:00:00,43749.04,43705.85,-0.000987221662463961,42788.87,-0.02194722444195343
2022-01-13 02:00:00,43561.05,43745.11,0.00422533432963617,42602.18,-0.022012095668033773
2022-01-13 03:00:00,43604.43,43738.44,0.00307331158783642,42750.56,-0.01958218465417396
2022-01-13 04:00:00,43525.85,43917.86,0.00900637207544487,42679.68,-0.01944063125705755
